"","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","purpose","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc"
"28770",10000," 60 months",11.49,"B","B4","n/a","MORTGAGE",73200,"Not Verified","small_business","446xx",14.56,0,"Jun-84",4,16,0,7952,19.4,43
"192535",1400," 36 months",12.12,"B","B3","< 1 year","OWN",20000,"Not Verified","debt_consolidation","488xx",8.16,0,"Sep-07",2,5,0,1776,36.2,10
"286469",25300," 36 months",6.49,"A","A2","10+ years","MORTGAGE",71000,"Source Verified","debt_consolidation","608xx",10.89,0,"Sep-94",0,10,0,18026,52.1,35
"468500",15600," 36 months",8.49,"B","B1","1 year","OWN",38600,"Not Verified","credit_card","141xx",20.74,0,"Apr-08",0,10,0,8855,44.1,12
"502838",9600," 36 months",10.64,"B","B4","< 1 year","OWN",27000,"Verified","debt_consolidation","469xx",28.31,0,"Mar-08",1,5,1,3934,78.7,12
"222216",25000," 36 months",13.99,"C","C1","10+ years","MORTGAGE",119000,"Source Verified","debt_consolidation","940xx",15.7,0,"Oct-96",0,13,0,15029,40,47
"169297",19200," 36 months",6.03,"A","A1","10+ years","MORTGAGE",128000,"Not Verified","credit_card","334xx",11.11,0,"Sep-76",1,24,0,47636,54.2,49
"708625",33525," 60 months",25.78,"F","F5","5 years","RENT",72716,"Verified","debt_consolidation","554xx",24.01,0,"Apr-04",2,19,0,13916,59.5,47
"408560",12050," 36 months",17.57,"D","D2","10+ years","OWN",85000,"Source Verified","debt_consolidation","080xx",23.2,0,"Aug-04",1,10,0,6755,86.6,18
"190496",6625," 36 months",17.77,"D","D1","2 years","RENT",123219,"Source Verified","debt_consolidation","930xx",11.68,1,"Jul-00",0,9,0,3563,48.1,14
"781478",15000," 60 months",19.52,"E","E3","3 years","RENT",70000,"Source Verified","debt_consolidation","465xx",23.56,0,"Nov-95",0,15,0,10230,50.9,37
"79469",21000," 36 months",7.62,"A","A3","10+ years","MORTGAGE",70000,"Verified","credit_card","813xx",22.1,0,"Mar-87",1,11,0,38154,60.6,28
"205477",10700," 36 months",6.03,"A","A1","3 years","RENT",68250,"Not Verified","debt_consolidation","069xx",20.77,0,"Sep-03",0,9,0,1645,7.2,19
"553412",21900," 60 months",7.89,"A","A5","9 years","MORTGAGE",125000,"Not Verified","debt_consolidation","622xx",9.92,0,"Oct-03",0,10,0,5470,18.1,16
"429938",8500," 36 months",14.64,"C","C3","10+ years","RENT",34000,"Verified","debt_consolidation","324xx",21.32,1,"Apr-00",1,7,1,4270,50.8,15
"329766",20000," 60 months",16.99,"D","D3","4 years","MORTGAGE",65000,"Verified","debt_consolidation","293xx",12.22,0,"Apr-93",1,28,0,20900,18.3,45
"179132",15000," 36 months",8.9,"A","A5","5 years","MORTGAGE",87000,"Verified","debt_consolidation","276xx",17.42,0,"Sep-96",0,13,1,8081,54.6,35
"627459",15000," 60 months",15.61,"D","D1","8 years","MORTGAGE",35000,"Not Verified","debt_consolidation","371xx",25.24,0,"Nov-01",0,11,0,12304,40.9,13
"751225",35000," 36 months",20.49,"E","E4","8 years","MORTGAGE",77000,"Verified","home_improvement","857xx",11.37,2,"Jul-03",0,5,0,2858,44.7,20
"799401",21000," 60 months",12.29,"C","C1","10+ years","MORTGAGE",106000,"Source Verified","debt_consolidation","206xx",16.65,0,"Jul-82",1,16,0,19293,73.4,40
"723983",35000," 36 months",7.89,"A","A5","5 years","MORTGAGE",180000,"Verified","credit_card","891xx",16.15,0,"Dec-94",0,12,0,34264,54.9,23
"819455",24000," 60 months",8.18,"B","B1","< 1 year","MORTGAGE",115000,"Source Verified","debt_consolidation","606xx",9.03,0,"Jan-01",0,11,0,11297,59.1,18
"489670",12000," 60 months",13.67,"C","C4","10+ years","MORTGAGE",78000,"Source Verified","debt_consolidation","331xx",27.69,0,"Oct-88",0,12,0,26926,94.1,24
"699888",15000," 36 months",7.26,"A","A4","8 years","RENT",47500,"Source Verified","debt_consolidation","608xx",12.78,0,"Sep-07",0,7,0,12276,62,11
"369472",26375," 60 months",22.15,"E","E5","8 years","MORTGAGE",63000,"Source Verified","other","917xx",1.9,0,"Dec-05",4,6,0,814,8.8,14
"886430",15000," 60 months",10.49,"B","B3","10+ years","MORTGAGE",59700,"Source Verified","credit_card","535xx",21.91,0,"Jul-95",0,12,0,29971,58.1,30
"362412",13400," 36 months",16.99,"D","D3","3 years","RENT",42000,"Not Verified","debt_consolidation","300xx",32.43,0,"Oct-75",1,15,0,17726,32.4,20
"362514",16000," 36 months",13.98,"C","C3","10+ years","MORTGAGE",82019,"Verified","debt_consolidation","211xx",27.57,1,"Mar-93",2,17,0,12316,33.1,31
"202168",21175," 60 months",11.14,"B","B2","10+ years","RENT",90000,"Verified","other","662xx",19.36,1,"Sep-81",0,10,0,2348,11.4,18
"607842",28000," 36 months",7.89,"A","A5","8 years","MORTGAGE",155000,"Not Verified","credit_card","110xx",7.7,0,"Mar-85",2,12,0,28794,46.7,26
"206696",10200," 36 months",14.09,"B","B5","5 years","RENT",58000,"Not Verified","debt_consolidation","762xx",21.27,0,"Jun-03",0,12,1,12628,45.4,24
"260130",9600," 36 months",14.99,"C","C5","7 years","MORTGAGE",36000,"Verified","debt_consolidation","361xx",23.6,0,"Apr-98",2,12,1,8141,52.9,42
"308907",35000," 36 months",7.69,"A","A4","4 years","OWN",325000,"Source Verified","credit_card","070xx",8.6,0,"Jun-00",0,24,0,60254,42.3,49
"58058",8000," 36 months",16.2,"C","C4","< 1 year","MORTGAGE",45000,"Not Verified","debt_consolidation","320xx",12.77,0,"Jun-06",3,8,0,9136,53.4,17
"389916",9600," 36 months",13.98,"C","C3","8 years","RENT",30000,"Source Verified","debt_consolidation","550xx",28.4,0,"Mar-07",2,9,0,6887,56.9,11
"331758",9000," 36 months",9.17,"B","B1","5 years","MORTGAGE",37000,"Not Verified","debt_consolidation","349xx",22.77,0,"Jul-99",0,14,0,11016,12.1,23
"707793",25000," 36 months",8.18,"B","B1","10+ years","MORTGAGE",84523,"Source Verified","debt_consolidation","719xx",13.06,0,"Jul-64",0,17,2,11294,72.4,28
"555987",15000," 36 months",10.99,"B","B4","3 years","MORTGAGE",62000,"Source Verified","debt_consolidation","301xx",13.88,0,"Jul-04",0,13,0,9671,36.8,15
"363334",24000," 60 months",18.99,"E","E1","10+ years","MORTGAGE",84000,"Source Verified","credit_card","214xx",17.7,0,"Apr-92",3,11,0,25560,83,26
"272383",12000," 36 months",9.17,"B","B1","5 years","MORTGAGE",181555,"Verified","home_improvement","117xx",19.52,0,"Jun-81",1,21,0,62911,61,41
"312376",20000," 36 months",12.99,"C","C1","2 years","RENT",85000,"Source Verified","credit_card","060xx",14.27,0,"Jun-09",0,8,0,18668,95.7,12
"675517",15000," 36 months",13.99,"C","C4","9 years","OWN",72400,"Source Verified","debt_consolidation","752xx",22.79,0,"Mar-09",1,12,0,7511,64.7,13
"421993",16000," 36 months",12.99,"B","B5","10+ years","MORTGAGE",81000,"Source Verified","debt_consolidation","483xx",18.1,3,"Sep-94",1,18,0,16769,28.7,34
"419699",32400," 36 months",10.99,"B","B2","10+ years","MORTGAGE",184000,"Verified","debt_consolidation","197xx",10.31,0,"Feb-89",1,9,0,22142,82.9,19
"260412",16200," 36 months",17.14,"D","D4","n/a","MORTGAGE",54000,"Verified","debt_consolidation","331xx",23.18,0,"Nov-97",0,13,0,13796,74.2,27
"208955",18250," 60 months",14.33,"C","C1","2 years","RENT",57500,"Verified","wedding","024xx",28.08,0,"Nov-90",0,10,0,6310,15.6,25
"572634",12625," 36 months",11.53,"B","B5","10+ years","OWN",130000,"Not Verified","debt_consolidation","017xx",9.81,4,"Jul-95",0,7,0,9130,56,12
"490066",18000," 36 months",17.57,"D","D4","1 year","OWN",85000,"Verified","credit_card","721xx",23.48,0,"Jun-05",3,8,4,7193,79.9,13
"354191",31500," 36 months",12.99,"C","C1","10+ years","MORTGAGE",120000,"Verified","debt_consolidation","951xx",24.67,0,"Oct-96",2,12,0,27693,64.3,30
"389780",35000," 36 months",14.49,"C","C4","10+ years","MORTGAGE",169000,"Verified","debt_consolidation","460xx",13.45,0,"May-97",0,13,0,30758,64.2,22
"487983",25450," 36 months",14.48,"C","C5","10+ years","MORTGAGE",114100,"Verified","debt_consolidation","553xx",27.49,0,"Jun-74",2,11,0,4778,35.1,55
"747163",20000," 36 months",13.33,"C","C3","10+ years","RENT",68252,"Source Verified","debt_consolidation","850xx",10.8,0,"Aug-93",0,10,0,10124,57.5,26
"869150",10000," 36 months",15.59,"D","D1","4 years","RENT",42000,"Source Verified","debt_consolidation","926xx",20.6,0,"Sep-09",3,8,0,10156,50.8,8
"466176",9750," 36 months",13.53,"B","B5","6 years","MORTGAGE",75000,"Verified","credit_card","913xx",19.28,2,"Nov-01",0,8,0,2066,23,14
"674543",19175," 60 months",10.99,"B","B4","2 years","MORTGAGE",65000,"Not Verified","debt_consolidation","379xx",12.54,0,"Jun-93",0,5,0,3580,8.8,15
"580365",22500," 60 months",13.99,"C","C4","6 years","MORTGAGE",95000,"Source Verified","debt_consolidation","466xx",15.36,0,"Aug-01",0,11,0,22187,69.8,36
"317122",14350," 36 months",14.49,"C","C4","10+ years","RENT",32000,"Verified","other","932xx",24.72,1,"Jan-02",1,9,0,8584,60.9,19
"704539",13500," 36 months",17.57,"D","D4","10+ years","RENT",45000,"Verified","debt_consolidation","770xx",29.52,1,"Oct-95",0,21,0,18014,82.8,46
"765361",15000," 36 months",11.53,"B","B5","10+ years","MORTGAGE",82000,"Not Verified","other","967xx",21.49,1,"Nov-93",0,16,0,51198,57.7,47
"793696",25000," 60 months",20.49,"E","E4","5 years","OWN",72000,"Source Verified","small_business","913xx",14.67,5,"Jun-97",0,14,0,6963,56.8,32
"701224",19925," 60 months",20.99,"E","E5","< 1 year","MORTGAGE",165000,"Verified","debt_consolidation","949xx",17.24,1,"Oct-01",0,17,0,13823,68.9,34
"251266",4000," 36 months",14.99,"C","C5","2 years","RENT",24000,"Not Verified","debt_consolidation","401xx",10.05,0,"Aug-10",1,6,0,4849,46.6,11
"820063",7000," 36 months",13.99,"C","C4","5 years","MORTGAGE",78000,"Verified","credit_card","464xx",19.97,0,"Aug-02",3,14,4,8599,37.7,23
"446169",18000," 36 months",14.47,"C","C2","5 years","MORTGAGE",54400,"Source Verified","debt_consolidation","322xx",15.75,0,"Jun-05",0,4,1,5527,87.7,8
"38903",4000," 36 months",10.08,"B","B3","3 years","RENT",15000,"Not Verified","credit_card","070xx",8.08,0,"Sep-04",0,5,0,3946,35.9,5
"20068",15000," 60 months",19.74,"F","F5","4 years","RENT",92500,"Verified","home_improvement","100xx",7.85,0,"Oct-94",1,9,0,9626,88.3,15
"152508",7000," 36 months",12.12,"B","B3","< 1 year","RENT",27000,"Source Verified","debt_consolidation","778xx",4.8,0,"Aug-06",0,4,0,4403,23.1,4
"18347",10000," 36 months",9.63,"B","B1","3 years","MORTGAGE",44000,"Not Verified","debt_consolidation","554xx",7.23,0,"May-96",2,4,0,8867,45.2,10
"194894",19350," 60 months",13.11,"B","B4","4 years","MORTGAGE",52000,"Verified","home_improvement","274xx",15.48,0,"Jan-05",1,10,0,4713,26.2,12
"373022",21525," 36 months",18.99,"E","E1","1 year","RENT",60000,"Source Verified","small_business","915xx",18.2,0,"Aug-93",3,8,0,14209,35.3,25
"769881",22850," 60 months",14.65,"C","C5","< 1 year","RENT",105000,"Verified","debt_consolidation","333xx",22.1,0,"Aug-97",0,16,0,20247,55.8,27
"307575",12000," 60 months",17.57,"D","D4","3 years","MORTGAGE",48000,"Verified","debt_consolidation","945xx",16.65,0,"Mar-77",2,8,1,8547,61,40
"715757",20000," 60 months",13.99,"C","C4","2 years","RENT",52000,"Verified","other","850xx",9.55,0,"Oct-02",0,3,0,1034,6.3,13
"59769",18375," 60 months",19.2,"D","D3","2 years","MORTGAGE",96000,"Verified","debt_consolidation","928xx",24.98,0,"Sep-98",1,12,0,55401,93.9,15
"795841",26925," 36 months",10.99,"B","B4","8 years","MORTGAGE",54000,"Verified","credit_card","724xx",21.08,1,"Nov-97",0,5,0,10936,60.8,13
"609837",25000," 60 months",18.25,"E","E1","10+ years","MORTGAGE",1e+05,"Verified","credit_card","973xx",9.65,0,"Aug-05",0,3,0,25428,102.1,23
"585402",3000," 36 months",13.33,"C","C3","7 years","RENT",24576,"Verified","credit_card","200xx",32.42,0,"Sep-08",1,7,0,14003,78.7,11
"870492",28600," 60 months",14.31,"C","C4","10+ years","MORTGAGE",88000,"Verified","credit_card","088xx",32.81,0,"Aug-98",0,22,0,96846,71.5,36
"562557",2925," 36 months",17.57,"D","D4","6 years","MORTGAGE",23000,"Source Verified","credit_card","922xx",13.31,0,"Dec-05",1,10,0,8060,51.3,22
"354995",35000," 36 months",12.49,"B","B5","1 year","MORTGAGE",160000,"Verified","debt_consolidation","301xx",28.53,0,"Sep-95",1,10,0,50807,82.9,48
"142924",7125," 36 months",18.49,"D","D2","4 years","MORTGAGE",72000,"Verified","debt_consolidation","327xx",9.75,0,"Jun-99",3,13,0,4455,31.6,39
"249841",25000," 60 months",20.99,"E","E4","10+ years","MORTGAGE",79000,"Source Verified","debt_consolidation","917xx",18.4,0,"Nov-04",1,10,0,20378,70.8,24
"427609",12000," 36 months",10.99,"B","B2","10+ years","RENT",65000,"Not Verified","credit_card","113xx",25.37,0,"Feb-07",0,13,0,13321,79.3,23
"33875",6500," 36 months",14.26,"C","C5","2 years","RENT",21600,"Not Verified","other","926xx",15.17,0,"Nov-05",0,3,0,1855,23.2,3
"863167",20000," 36 months",6.03,"A","A1","10+ years","MORTGAGE",160000,"Source Verified","credit_card","604xx",6.71,0,"Feb-93",0,13,0,52243,40.9,31
"432032",10800," 60 months",15.31,"C","C4","10+ years","MORTGAGE",52000,"Source Verified","debt_consolidation","613xx",26.38,0,"Nov-06",1,15,0,13789,43,25
"334602",18000," 60 months",15.61,"D","D1","5 years","OWN",60000,"Not Verified","debt_consolidation","453xx",20.1,0,"Feb-02",0,9,0,22224,41.5,18
"22420",3000," 36 months",9.25,"B","B2","7 years","MORTGAGE",90000,"Not Verified","credit_card","919xx",22,0,"Nov-93",3,11,0,122791,90.8,32
"611931",20000," 60 months",9.99,"B","B3","10+ years","MORTGAGE",90000,"Not Verified","credit_card","206xx",10.91,0,"Jun-02",0,19,0,13926,59,27
"724801",11750," 60 months",14.65,"C","C5","10+ years","MORTGAGE",32000,"Source Verified","debt_consolidation","937xx",21.53,0,"Apr-02",0,5,0,10685,58.7,19
"45424",20000," 36 months",7.9,"A","A4","7 years","MORTGAGE",120000,"Source Verified","credit_card","940xx",10.69,1,"Nov-98",1,14,0,7531,27.6,30
"592213",3500," 36 months",17.86,"D","D5","8 years","RENT",42000,"Source Verified","small_business","333xx",15.29,0,"Mar-05",1,6,0,8209,55.5,16
"234321",18900," 60 months",15.99,"D","D2","10+ years","MORTGAGE",43000,"Source Verified","debt_consolidation","477xx",14.82,1,"Dec-92",0,12,0,12082,23.7,36
"880155",9000," 36 months",9.49,"B","B2","10+ years","MORTGAGE",84000,"Not Verified","debt_consolidation","606xx",13.35,0,"Feb-94",0,8,0,2713,77.5,45
"768901",5000," 36 months",12.29,"C","C1","8 years","MORTGAGE",50000,"Source Verified","debt_consolidation","212xx",21.12,0,"Nov-00",0,9,2,3219,48.8,31
"655211",17000," 60 months",12.29,"C","C1","10+ years","RENT",150000,"Source Verified","debt_consolidation","782xx",15.23,0,"Jun-96",0,12,0,35650,58.8,28
"73966",7200," 36 months",10.99,"B","B2","10+ years","MORTGAGE",53000,"Not Verified","debt_consolidation","296xx",11.75,0,"Feb-04",0,9,0,20371,76,14
"237703",8400," 36 months",6.03,"A","A1","3 years","MORTGAGE",70000,"Not Verified","credit_card","216xx",17.47,0,"Mar-04",0,17,0,21910,38,31
"74918",8325," 36 months",9.99,"B","B1","10+ years","RENT",25000,"Source Verified","credit_card","078xx",18.34,0,"Aug-93",0,13,0,12936,56.7,35
"101708",25000," 36 months",13.68,"C","C1","10+ years","MORTGAGE",2e+05,"Verified","debt_consolidation","333xx",11.92,3,"May-95",0,12,0,17491,57.3,29
"562235",28000," 36 months",16.55,"D","D2","5 years","MORTGAGE",90000,"Source Verified","debt_consolidation","604xx",22.61,0,"Jul-08",2,13,0,11664,56.1,20
"765503",20000," 36 months",14.65,"C","C5","10+ years","RENT",60000,"Source Verified","debt_consolidation","346xx",14.98,2,"Oct-95",0,10,0,10864,54.6,19
"652170",15175," 60 months",18.25,"E","E1","8 years","MORTGAGE",1e+05,"Not Verified","debt_consolidation","917xx",4.32,0,"Jul-00",2,14,1,2208,12.4,36
"500404",35000," 60 months",10.64,"B","B4","4 years","RENT",350000,"Source Verified","debt_consolidation","068xx",6.09,1,"Feb-98",1,15,0,29688,15.2,29
"772218",7500," 36 months",10.99,"B","B4","9 years","RENT",50000,"Source Verified","credit_card","531xx",11.45,0,"Apr-03",2,9,0,8795,52.7,19
"559285",9000," 36 months",8.18,"B","B1","5 years","RENT",82000,"Verified","debt_consolidation","630xx",13.03,1,"Aug-06",0,9,0,5869,59.3,23
"397518",9000," 36 months",10.99,"B","B2","10+ years","OWN",50000,"Not Verified","debt_consolidation","577xx",21.1,0,"Feb-96",0,11,0,8624,37.5,30
"871218",10000," 36 months",12.39,"C","C1","10+ years","RENT",32000,"Not Verified","debt_consolidation","633xx",9.9,0,"Aug-01",1,9,0,8793,61.9,12
"754857",5000," 36 months",10.99,"B","B4","10+ years","OWN",50000,"Source Verified","home_improvement","327xx",8.43,0,"Jan-00",0,18,0,6608,35.7,25
"159028",11800," 36 months",11.14,"B","B2","2 years","MORTGAGE",55400,"Not Verified","credit_card","847xx",24.74,0,"Jun-97",0,20,0,28253,61.3,40
"14223",1525," 36 months",5.42,"A","A1","7 years","MORTGAGE",65000,"Not Verified","debt_consolidation","306xx",5.34,1,"Apr-78",0,8,0,6294,12.6,27
"301068",10000," 60 months",14.49,"C","C4","2 years","MORTGAGE",55000,"Verified","credit_card","701xx",15.97,0,"Nov-91",3,15,0,5409,25.4,49
"519514",6025," 36 months",16.55,"D","D2","10+ years","OWN",32000,"Verified","debt_consolidation","027xx",31.7,0,"Jan-94",0,4,0,11602,100.9,11
"770045",20000," 60 months",17.57,"D","D4","10+ years","MORTGAGE",62400,"Verified","debt_consolidation","666xx",31.37,0,"Mar-01",0,16,1,13943,73,40
"877517",15000," 60 months",11.44,"B","B4","10+ years","MORTGAGE",84000,"Source Verified","debt_consolidation","477xx",29.1,1,"Mar-98",0,23,0,34751,32.4,46
"34891",7200," 36 months",11.83,"B","B3","1 year","MORTGAGE",69996,"Verified","debt_consolidation","060xx",23.33,0,"Nov-95",3,15,0,31485,64.4,37
"10676",16000," 36 months",13.99,"C","C3","6 years","RENT",50000,"Not Verified","credit_card","226xx",22.06,0,"Jan-97",1,3,0,35735,66.2,4
"877308",35000," 36 months",19.24,"E","E2","10+ years","OWN",120000,"Verified","debt_consolidation","923xx",17.16,0,"May-92",1,16,0,33664,79.6,32
"643036",15000," 36 months",9.99,"B","B3","2 years","MORTGAGE",45000,"Source Verified","credit_card","601xx",15.25,1,"Jun-05",0,12,0,13102,36.2,21
"604386",16000," 36 months",8.18,"B","B1","5 years","RENT",117000,"Source Verified","credit_card","292xx",29.15,0,"Mar-81",0,9,0,52652,87.2,23
"546126",35000," 36 months",16.55,"D","D2","10+ years","MORTGAGE",70000,"Source Verified","debt_consolidation","820xx",29.85,0,"Oct-90",1,14,0,46189,67.3,42
"401993",15000," 60 months",17.57,"D","D2","6 years","MORTGAGE",85000,"Source Verified","debt_consolidation","934xx",14.27,0,"Jan-03",1,12,1,12609,35,16
"390081",10000," 60 months",13.35,"C","C2","n/a","RENT",24500,"Verified","debt_consolidation","104xx",25.15,1,"Aug-91",0,32,0,11608,41.5,62
"705250",7875," 36 months",13.99,"C","C4","6 years","MORTGAGE",50000,"Source Verified","debt_consolidation","370xx",35.48,4,"Jul-99",0,8,0,2761,64.2,44
"374301",30750," 60 months",20.2,"E","E3","10+ years","MORTGAGE",70000,"Verified","debt_consolidation","479xx",25.66,0,"Mar-00",0,15,1,21149,57.6,31
"821525",6000," 36 months",9.99,"B","B3","9 years","MORTGAGE",77000,"Source Verified","debt_consolidation","921xx",7.42,0,"Jan-89",0,6,0,7428,51.9,11
"158966",25000," 60 months",22.95,"F","F1","< 1 year","MORTGAGE",115000,"Source Verified","debt_consolidation","442xx",19.68,0,"Mar-00",3,24,0,10077,58.9,42
"393274",20000," 60 months",20.2,"E","E3","5 years","RENT",72000,"Verified","debt_consolidation","333xx",27.2,0,"Apr-01",1,10,0,29985,72,27
"741398",17000," 36 months",6.24,"A","A2","10+ years","MORTGAGE",42000,"Not Verified","credit_card","993xx",15.43,0,"May-05",0,15,0,13767,44.1,21
"198082",5000," 36 months",7.62,"A","A3","4 years","MORTGAGE",210000,"Source Verified","other","320xx",8.88,0,"Oct-01",1,9,0,11096,61.3,27
"426598",2375," 36 months",15.31,"C","C4","n/a","MORTGAGE",110000,"Verified","other","928xx",29.5,1,"Aug-94",2,7,0,471,67.3,43
"219963",10000," 36 months",6.03,"A","A1","10+ years","RENT",30000,"Source Verified","debt_consolidation","606xx",13.52,0,"Jun-89",0,8,0,10690,45.5,19
"185947",35000," 36 months",13.11,"B","B4","10+ years","MORTGAGE",159000,"Source Verified","small_business","751xx",18.42,0,"Jul-77",4,23,0,19230,10.1,63
"237939",7000," 36 months",6.49,"A","A2","9 years","RENT",39000,"Source Verified","debt_consolidation","606xx",27.18,0,"Jul-91",3,28,0,15966,26.1,50
"638324",8000," 36 months",5.32,"A","A1","n/a","MORTGAGE",60000,"Not Verified","home_improvement","331xx",24.74,0,"Jan-85",0,19,0,17262,22.6,24
"96368",25000," 60 months",20.8,"E","E1","8 years","RENT",75000,"Source Verified","credit_card","553xx",10.75,0,"Jan-03",0,4,0,2589,58.8,15
"124360",18000," 36 months",13.11,"B","B4","1 year","MORTGAGE",93000,"Not Verified","credit_card","601xx",5.52,0,"Jan-88",1,7,1,7661,54,15
